ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0050790	regulation of catalytic activity	0.2166164	19794.63	23623	1.193405	0.2585111	3.758217e-199	7.064911071857145e-197	2271	1808.987	1943	1.074082	0.1299057	0.8555702	7.489757e-15	8.799795746696428e-13
GO:0071310	cellular response to organic substance	0.198589	18147.27	21839	1.203432	0.2389884	1.075249e-196	1.9928452945070427e-194	2115	1684.724	1822	1.081483	0.1218159	0.8614657	1.670222e-16	2.4692688046666662e-14
GO:0010468	regulation of gene expression	0.3692598	33743.33	38122	1.129764	0.4171764	4.635663e-195	8.472317974583332e-193	4426	3525.573	3566	1.011467	0.2384168	0.8056936	0.0436602	0.2733228219790676
GO:0044093	positive regulation of molecular function	0.1738736	15888.75	19380	1.219731	0.2120791	9.763839999999999e-194	1.7600324734246574e-191	1744	1389.2	1503	1.081918	0.1004881	0.8618119	8.488663e-14	8.213405618897059e-12
GO:0031347	regulation of defense response	0.0548362	5010.987	7174	1.431654	0.07850647	5.326183e-193	9.471248932027028e-191	733	583.8782	630	1.078992	0.04212075	0.8594816	4.413817e-06	0.0001366621597717647
GO:0031326	regulation of cellular biosynthetic process	0.3681597	33642.8	37984	1.129038	0.4156663	5.285218e-192	9.273091154933334e-190	4400	3504.862	3551	1.013164	0.2374139	0.8070455	0.02501304	0.1866968765513329
GO:0009889	regulation of biosynthetic process	0.3731755	34101.15	38450	1.127528	0.4207658	9.397162e-192	1.6270691415526316e-189	4471	3561.418	3607	1.012799	0.241158	0.8067546	0.02712195	0.1971810718508287
GO:0010605	negative regulation of macromolecule metabolic process	0.2235971	20432.52	24203	1.184533	0.2648581	2.012736e-189	3.439687405714286e-187	2372	1889.439	1964	1.039462	0.1313098	0.8279933	1.991177e-05	0.000506806540483559
GO:0010556	regulation of macromolecule biosynthetic process	0.3513538	32107.06	36374	1.132897	0.3980477	6.237915e-189	1.0523682498076925e-186	4202	3347.144	3372	1.007426	0.2254463	0.802475	0.1446354	0.5928682039355437
GO:0006915	apoptotic process	0.08560403	7822.582	10412	1.331018	0.1139405	1.3852610000000001e-188	2.3074239872151897e-186	915	728.8521	785	1.077036	0.05248379	0.8579235	5.553067e-07	2.1242095538662787e-05
GO:2000112	regulation of cellular macromolecule biosynthetic process	0.3456717	31587.82	35781	1.132747	0.3915584	8.423485999999999e-184	1.3855581534249998e-181	4101	3266.691	3289	1.006829	0.219897	0.8019995	0.1693563	0.6316223160486838
GO:0009056	catabolic process	0.1287156	11762.16	14785	1.256997	0.1617951	1.22217e-183	1.9854981518518522e-181	1757	1399.555	1447	1.0339	0.096744	0.8235629	0.001525026	0.0204148699226856
GO:0012501	programmed cell death	0.09054986	8274.536	10877	1.314515	0.1190291	5.358946e-182	8.59980127e-180	1043	830.8117	853	1.026707	0.05703015	0.8178332	0.04172857	0.2637397947310279
GO:0031324	negative regulation of cellular metabolic process	0.2297907	20998.5	24724	1.177417	0.2705595	7.292554e-182	1.1561773263373494e-179	2436	1940.419	2018	1.039981	0.1349201	0.8284072	1.175456e-05	0.00032224636466666665
GO:0007154	cell communication	0.436811	39916.23	44235	1.108196	0.4840722	1.555104e-181	2.436144468571429e-179	5177	4123.789	4234	1.026726	0.2830782	0.8178482	3.613451e-06	0.00011355946910739856
GO:0035556	intracellular signal transduction	0.1544712	14115.73	17318	1.226858	0.1895142	8.870862e-179	1.3733138006823527e-176	1518	1209.178	1331	1.100748	0.08898843	0.8768116	8.697702e-18	1.4487729192151898e-15
GO:0009892	negative regulation of metabolic process	0.242464	22156.6	25910	1.169403	0.2835382	1.9843409999999998e-178	3.036272467325581e-176	2580	2055.124	2140	1.0413	0.1430768	0.8294574	3.088938e-06	9.987060231449632e-05
GO:0051707	response to other organism	0.05478906	5006.679	7072	1.412513	0.07739027	4.013166e-177	6.070028895862068e-175	777	618.9268	657	1.061515	0.04392592	0.8455598	0.0002154851	0.0039713843570028
GO:0009967	positive regulation of signal transduction	0.1481485	13537.96	16673	1.231574	0.1824559	4.772999e-177	7.13726066375e-175	1476	1175.722	1318	1.121013	0.08811928	0.8929539	8.190005e-25	3.849009849821429e-22
GO:0071702	organic substance transport	0.1555866	14217.65	17412	1.224675	0.1905429	5.490301e-177	8.117625939213482e-175	2000	1593.119	1690	1.060812	0.1129906	0.845	2.849845e-09	1.644785541885965e-07
GO:0023052	signaling	0.4306423	39352.52	43607	1.108112	0.4771999	1.077247e-176	1.575054808111111e-174	5085	4050.506	4156	1.026045	0.2778632	0.8173058	7.891376e-06	0.00022822553139340655
GO:0006952	defense response	0.07765411	7096.11	9496	1.338198	0.1039166	1.0916869999999999e-176	1.578627388241758e-174	1168	930.3816	971	1.043658	0.06491944	0.8313356	0.001075345	0.0152353324047109
GO:0032879	regulation of localization	0.2567532	23462.37	27261	1.161903	0.2983224	1.972182e-176	2.8208633628260873e-174	2574	2050.344	2255	1.099815	0.1507655	0.8760684	6.1486309999999994e-30	5.779273952071429e-27
GO:0044700	single organism signaling	0.4304258	39332.74	43579	1.107957	0.4768934	4.8606979999999994e-176	6.877626342150538e-174	5081	4047.319	4153	1.026111	0.2776626	0.8173588	7.581006e-06	0.000221193920075388
GO:0043207	response to external biotic stimulus	0.05518756	5043.095	7105	1.408857	0.07775139	1.585984e-175	2.2202088782978725e-173	780	621.3165	660	1.062261	0.0441265	0.8461538	0.0001767108	0.0033814842962209
GO:0044248	cellular catabolic process	0.1054075	9632.24	12346	1.281737	0.1351047	1.253978e-174	1.7369575265263158e-172	1436	1143.86	1177	1.028972	0.07869225	0.8196379	0.01220672	0.1086794509336941
GO:0034641	cellular nitrogen compound metabolic process	0.380459	34766.72	38921	1.11949	0.42592	3.778463e-174	5.179249439270834e-172	5172	4119.806	4089	0.9925224	0.2733837	0.7906032	0.8978361	0.9883407428392168
GO:0043085	positive regulation of catalytic activity	0.1427167	13041.6	16101	1.234588	0.1761964	9.759554e-174	1.323979083360825e-171	1424	1134.301	1229	1.083487	0.08216888	0.8630618	8.505153e-12	6.583488725117647e-10
GO:0008219	cell death	0.09504219	8685.05	11264	1.296941	0.1232641	4.368913e-172	5.8663802211224495e-170	1078	858.6913	883	1.028309	0.0590359	0.8191095	0.03052516	0.214802449433155
GO:2001141	regulation of RNA biosynthetic process	0.317183	28984.5	32952	1.136884	0.3606001	2.103018e-171	2.795314531515152e-169	3704	2950.457	2971	1.006963	0.1986361	0.8021058	0.1807145	0.666299273045671
GO:1903506	regulation of nucleic acid-templated transcription	0.3168374	28952.92	32911	1.136707	0.3601515	1.0661700000000001e-170	1.4029731029999999e-168	3686	2936.119	2958	1.007452	0.1977669	0.8024959	0.1646005	0.6208019431069075
GO:0006355	regulation of transcription, DNA-templated	0.3157099	28849.88	32797	1.136816	0.3589039	4.56697e-170	5.95017408217822e-168	3664	2918.594	2939	1.006992	0.1964966	0.8021288	0.1813882	0.6685958890196078
GO:1901701	cellular response to oxygen-containing compound	0.09476308	8659.545	11207	1.294179	0.1226404	1.6475009999999998e-168	2.125437809705882e-166	891	709.7346	792	1.11591	0.0529518	0.8888889	4.897645e-14	5.074654374409449e-12
