ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0046961	proton-transporting ATPase activity, rotational mechanism	0.001195005	29.77595	78	2.619564	0.003130393	1.443406e-13	1.7923706270588235e-11	21	10.9043	17	1.559018	0.00174359	0.8095238	0.005937689	0.1134340405339366
GO:0004169	dolichyl-phosphate-mannose-protein mannosyltransferase activity	8.656844e-05	2.157026	20	9.272026	0.0008026648	2.502522e-13	3.018756538285714e-11	5	2.596261	5	1.925846	0.0005128205	1.0	0.03772922	0.4316877150135501
GO:0045296	cadherin binding	0.02695486	671.6343	863	1.284926	0.03463499	3.92659e-13	4.605017494444444e-11	304	157.8527	224	1.419045	0.02297436	0.7368421	4.031857e-15	7.401087066956523e-13
GO:0004540	ribonuclease activity	0.005643617	140.622	233	1.656924	0.009351045	5.735194e-13	6.544321369729729e-11	99	51.40598	57	1.108821	0.005846154	0.5757576	0.1520884	0.905666043441467
GO:0008821	crossover junction endodeoxyribonuclease activity	0.0001292995	3.221756	23	7.138965	0.0009230646	8.577821e-13	9.530410595263158e-11	9	4.67327	7	1.49788	0.0007179487	0.7777778	0.1102348	0.8442890217142858
GO:0004518	nuclease activity	0.01337531	333.2725	469	1.407257	0.01882249	9.778292e-13	1.0585627903589743e-10	212	110.0815	128	1.162775	0.01312821	0.6037736	0.007829759	0.138314822167364
GO:0015266	protein channel activity	0.0006122718	15.25598	50	3.277404	0.002006662	1.606541e-12	1.6957040255e-10	12	6.231027	6	0.9629231	0.0006153846	0.5	0.6638303	1.0
GO:0042799	histone methyltransferase activity (H4-K20 specific)	0.0002066923	5.150153	28	5.436732	0.001123731	1.949858e-12	2.0078781648780487e-10	5	2.596261	5	1.925846	0.0005128205	1.0	0.03772922	0.4316877150135501
GO:0070182	DNA polymerase binding	0.0005343057	13.3133	46	3.455192	0.001846129	2.132133e-12	2.1433013157142852e-10	16	8.308036	11	1.324019	0.001128205	0.6875	0.1359637	0.8442890217142858
GO:0060228	phosphatidylcholine-sterol O-acyltransferase activator activity	0.0001228012	3.059837	22	7.189926	0.0008829313	2.313783e-12	2.2280923722727276e-10	6	3.115514	5	1.604872	0.0005128205	0.8333333	0.1284446	0.8442890217142858
GO:0033558	protein deacetylase activity	0.00360282	89.77147	163	1.815722	0.006541719	2.322029e-12	2.2280923722727276e-10	45	23.36635	34	1.455084	0.003487179	0.7555556	0.0009866818	0.0279581916751677
GO:0050333	thiamin-triphosphatase activity	5.463163e-06	0.1361256	8	58.76924	0.0003210659	2.588316e-12	2.4284155893333337e-10	1	0.5192523	1	1.925846	0.0001025641	1.0	0.5192523	0.9545641064529736
GO:0000030	mannosyltransferase activity	0.001177616	29.34265	74	2.521926	0.00296986	3.373519e-12	3.0963037430434784e-10	24	12.46205	20	1.604872	0.002051282	0.8333333	0.001419517	0.036601110109756
GO:0015140	malate transmembrane transporter activity	1.897555e-05	0.4728137	11	23.26498	0.0004414657	4.281728e-12	3.846267152340426e-10	3	1.557757	3	1.925846	0.0003076923	1.0	0.1399816	0.8442890217142858
GO:0070037	rRNA (pseudouridine) methyltransferase activity	5.911476e-06	0.1472963	8	54.31231	0.0003210659	4.816458e-12	4.2364761824999997e-10	1	0.5192523	1	1.925846	0.0001025641	1.0	0.5192523	0.9545641064529736
